sub_id,Winding,Gannon A/ph,100-year-hazard A/ph,500-year-hazard A/ph,1000-year-hazard A/ph,latitude,longitude,Transformer
49615856,Series,0.0,0.0,0.0,0.0,26.44629530715679,-80.088674902768,49615856_auto
49615856,Common,0.0,0.0,0.0,0.0,26.44629530715679,-80.088674902768,49615856_auto
134832527,HV,0.03914062628414551,8.043664226136896,17.536105142329387,23.6473021023941,42.18796603565216,-71.73746958685817,134832527_non_auto
134832527,LV,0.0037082278060622618,0.6312434447817646,1.37395989301321,1.8549755778973034,42.18796603565216,-71.73746958685817,134832527_non_auto
134832527,Series,0.038321881325748076,8.78332136290989,19.141015550145,25.82874571768012,42.18796603565216,-71.73746958685817,134832527_auto
134832527,Common,0.030699417279340193,7.485766394275409,16.31676689288159,22.01574336488279,42.18796603565216,-71.73746958685817,134832527_auto
59409863,HV,1.3516727899846694,8.600220686307143,16.475399589915455,21.140627727602773,38.931667779694536,-77.30377796497675,59409863_non_auto
59409863,LV,0.13292833150940894,0.8473664874919598,1.6242330245833678,2.0840114186471035,38.931667779694536,-77.30377796497675,59409863_non_auto
59409863,Series,1.453257976753227,9.26369083664394,17.753688186258834,22.779429733472988,38.931667779694536,-77.30377796497675,59409863_auto
59409863,Common,1.2076784116277086,7.698216469795041,14.752985171961923,18.929305243064572,38.931667779694536,-77.30377796497675,59409863_auto
166846899,HV,0.39220306620712664,0.5448048745524039,0.8673830245032804,1.025689321747148,30.058155537293885,-81.52894621447794,166846899_non_auto
166846899,LV,0.03516136703290961,0.04903516639538416,0.0780456381705371,0.09231203003788112,30.058155537293885,-81.52894621447794,166846899_non_auto
166846899,Series,0.41972854072188476,0.5859746190177593,0.9304976906600007,1.0995279753183613,30.058155537293885,-81.52894621447794,166846899_auto
166846899,Common,0.33731913910690015,0.4710485169613879,0.7475783376691707,0.8831717866994984,30.058155537293885,-81.52894621447794,166846899_auto
82121418,HV,1.3919729342910327,11.359684373662526,18.92477174851517,23.03752656690274,37.42013807494822,-76.91195250883091,82121418_non_auto
82121418,LV,0.13645031426575835,1.1232811523900452,1.8699216808236176,2.2762112336825653,37.42013807494822,-76.91195250883091,82121418_non_auto
82121418,Series,1.5510526869234778,12.687989781264978,21.124005721126686,25.713196623589923,37.42013807494822,-76.91195250883091,82121418_auto
82121418,Common,1.2965912725610451,10.593222032532974,17.63685416949704,21.468369893890426,37.42013807494822,-76.91195250883091,82121418_auto
164658796,HV,2.838242295108769,4.345873614907276,7.643949761049531,9.5708508613946,32.22915971361611,-86.2606169400901,164658796_non_auto
164658796,LV,0.6474814270457262,0.7235668129912832,1.2435613431027135,1.5490547297892685,32.22915971361611,-86.2606169400901,164658796_non_auto
164658796,Series,3.3368819386616817,4.9196464269531495,8.685766768187609,10.882454902789654,32.22915971361611,-86.2606169400901,164658796_auto
164658796,Common,1.95656413734966,3.8008697222858223,6.642504118106046,8.301987951091704,32.22915971361611,-86.2606169400901,164658796_auto
694747932,HV,0.6914070366429116,5.0126945362339255,9.444277746719346,11.864079543418924,40.53129029464653,-74.34687598477356,694747932_non_auto
694747932,LV,0.07891301297780838,0.5281359470925313,1.0044711581569323,1.2688413015001427,40.53129029464653,-74.34687598477356,694747932_non_auto
694747932,Series,0.7007211756594028,4.99378198201682,9.46719392002601,11.939902312394091,40.53129029464653,-74.34687598477356,694747932_auto
694747932,Common,0.5569867030046474,4.031819830530991,7.637620908684836,9.62879776872801,40.53129029464653,-74.34687598477356,694747932_auto
181134948,HV,0.09454659415349961,1.0208789641614173,2.310304917213213,3.3129990977553794,40.58031255054021,-77.59022637390444,181134948_non_auto
181134948,LV,0.00807779457484106,0.09170857887258332,0.20656029643731333,0.2955159461410883,40.58031255054021,-77.59022637390444,181134948_non_auto
181134948,Series,0.09692763387665204,0.9071246922146781,2.140312722582041,3.1440291549084183,40.58031255054021,-77.59022637390444,181134948_auto
181134948,Common,0.0817013503994762,0.73425817988939,1.750955885597562,2.5869948917235512,40.58031255054021,-77.59022637390444,181134948_auto
81512682,HV,0.24176263100277248,1.0149525559651975,1.6786101558846953,2.034458598053132,37.09138233245193,-76.38873817767885,81512682_non_auto
81512682,LV,0.030083952696503408,0.12691251369739356,0.20995374816929557,0.2544861043514022,37.09138233245193,-76.38873817767885,81512682_non_auto
81512682,Series,0.25317422054962163,1.0520695849070634,1.7391096094796137,2.1074591138985754,37.09138233245193,-76.38873817767885,81512682_auto
81512682,Common,0.1938121038030241,0.8016438570667404,1.3248256373070393,1.6053032096060638,37.09138233245193,-76.38873817767885,81512682_auto
104111198,HV,0.0,0.0,0.0,0.0,38.694983969912805,-77.26074023245151,104111198_non_auto
104111198,LV,0.0,0.0,0.0,0.0,38.694983969912805,-77.26074023245151,104111198_non_auto
104111198,Series,0.0,0.0,0.0,0.0,38.694983969912805,-77.26074023245151,104111198_auto
104111198,Common,0.0,0.0,0.0,0.0,38.694983969912805,-77.26074023245151,104111198_auto
153209358,HV,1.3316154466603716,15.383091654809942,29.01875522570467,36.905710462491875,40.77125133864502,-86.8673345025657,153209358_non_auto
153209358,LV,0.11729963631364879,1.3546236303347006,2.5560066715089853,3.250790289991487,40.77125133864502,-86.8673345025657,153209358_non_auto
153209358,Series,1.5639513809298182,18.161996580392866,34.274682301819844,43.59492966932311,40.77125133864502,-86.8673345025657,153209358_auto
153209358,Common,1.3102012740160243,15.23158766567703,28.745364350540182,36.56261112400777,40.77125133864502,-86.8673345025657,153209358_auto
140012533,HV,0.40492255176356223,28.5078514122823,59.020939193640274,78.0655096771243,42.01016342218112,-71.67370194621338,140012533_non_auto
140012533,LV,0.049795302841038856,3.496778837110871,7.26816715837848,9.63376005827122,42.01016342218112,-71.67370194621338,140012533_non_auto
140012533,Series,0.4430395494221592,31.16072588989327,64.55151103688065,85.40849575953007,42.01016342218112,-71.67370194621338,140012533_auto
140012533,Common,0.3524209940354629,24.797213134753047,51.32474526932311,67.8767734871744,42.01016342218112,-71.67370194621338,140012533_auto
669594105,HV,2.220942976380754,33.26916685714477,66.98192675020128,88.4817149775922,44.14098754380475,-70.18605900924541,669594105_non_auto
669594105,LV,0.1885449574495072,2.818246447424479,5.671756022079124,7.4924049731806655,44.14098754380475,-70.18605900924541,669594105_non_auto
669594105,Series,2.3502915254950634,35.09131575393924,70.6422933548855,93.33443467946996,44.14098754380475,-70.18605900924541,669594105_auto
669594105,Common,2.010910541297664,30.018471349163995,60.43313093118553,79.84810363405437,44.14098754380475,-70.18605900924541,669594105_auto
102222589,HV,2.065828490169971,2.465420166696632,4.238287086120177,5.168826337065449,41.16168667900151,-102.99120094264931,102222589_non_auto
102222589,LV,0.17995131174444642,0.22108604025120637,0.3835672115632212,0.46988851459539216,41.16168667900151,-102.99120094264931,102222589_non_auto
102222589,Series,2.0545206256401656,2.505882366862537,4.3367493617565325,5.307815654467105,41.16168667900151,-102.99120094264931,102222589_auto
102222589,Common,1.6630804450765018,2.0249635504303676,3.502392307097812,4.285687604026379,41.16168667900151,-102.99120094264931,102222589_auto
228341144,HV,0.4263702748019739,3.243377930017038,6.216012972328531,8.127153966895888,38.95018716021653,-77.19947142503617,228341144_non_auto
228341144,LV,0.03463467714812159,0.2657881401235328,0.5098497269938762,0.6673977585538698,38.95018716021653,-77.19947142503617,228341144_non_auto
228341144,Series,0.41489598001674893,3.191252321821332,6.12540204524502,8.019207687976309,38.95018716021653,-77.19947142503617,228341144_auto
228341144,Common,0.3339602852897474,2.570147952155965,4.933964775181584,6.459605851460182,38.95018716021653,-77.19947142503617,228341144_auto
176727205,HV,0.18093938261514292,2.425668933317723,4.115720632340233,4.948784451649278,41.30344465272964,-81.47421978204326,176727205_non_auto
176727205,LV,0.01516268910517737,0.20236095446971816,0.34317996195834877,0.4124591360251459,41.30344465272964,-81.47421978204326,176727205_non_auto
176727205,Series,0.20741889246289244,2.719256150140116,4.612962754584874,5.545456298147894,41.30344465272964,-81.47421978204326,176727205_auto
176727205,Common,0.17396721182652286,2.2728107295674067,3.855844749910147,4.635495717539378,41.30344465272964,-81.47421978204326,176727205_auto
170991651,HV,0.0,0.0,0.0,0.0,32.88253020337303,-83.31691687237705,170991651_non_auto
170991651,LV,0.0,0.0,0.0,0.0,32.88253020337303,-83.31691687237705,170991651_non_auto
170991651,Series,0.0,0.0,0.0,0.0,32.88253020337303,-83.31691687237705,170991651_auto
170991651,Common,0.0,0.0,0.0,0.0,32.88253020337303,-83.31691687237705,170991651_auto
25899010,HV,0.08867931796251999,0.1195973764878525,0.26536701034014454,0.3577633935247497,27.908376516530883,-82.40878327080327,25899010_non_auto
25899010,LV,0.007657499558119314,0.008998676873694884,0.020317635768292944,0.027529800184035468,27.908376516530883,-82.40878327080327,25899010_non_auto
25899010,Series,0.09084294797989527,0.11543449142252633,0.2579737273523144,0.3485747580353861,27.908376516530883,-82.40878327080327,25899010_auto
25899010,Common,0.07240245937873348,0.09376424865928491,0.2090456292124147,0.2822786189978019,27.908376516530883,-82.40878327080327,25899010_auto
98882909,HV,0.045667524689832255,0.5195415123675398,1.0522783423529753,1.370196768196498,28.04365992427536,-80.70674166622064,98882909_non_auto
98882909,LV,0.003532871286246767,0.039537923078377245,0.08007901530778096,0.10427639890450698,28.04365992427536,-80.70674166622064,98882909_non_auto
98882909,Series,0.05346774996319766,0.5994603609274244,1.214061928365845,1.5808055799449714,28.04365992427536,-80.70674166622064,98882909_auto
98882909,Common,0.04547231020698744,0.5099798729852167,1.0328306245642247,1.3448118224664696,28.04365992427536,-80.70674166622064,98882909_auto
138626912,HV,0.059090430143897386,0.1730790750207399,0.3209716843017009,0.4044123690406642,32.26160837989299,-90.1641978593603,138626912_non_auto
138626912,LV,0.005427429514848404,0.016135315883474766,0.030045063498755,0.037914870997868014,32.26160837989299,-90.1641978593603,138626912_non_auto
138626912,Series,0.0572588213783905,0.17275727242991865,0.3209441163196882,0.4046792404161793,32.26160837989299,-90.1641978593603,138626912_auto
138626912,Common,0.047795611018038274,0.1446238972270487,0.26855784353270756,0.3385712493597019,32.26160837989299,-90.1641978593603,138626912_auto
175158205,HV,0.6707102659431006,0.5755664855734091,0.7583055818592436,0.8569458316888882,34.028033500191114,-84.56167944994003,175158205_non_auto
175158205,LV,0.06074913567086791,0.05280988261667106,0.06936241229748288,0.07741019118736324,34.028033500191114,-84.56167944994003,175158205_non_auto
175158205,Series,0.7674450683856321,0.6246280857579622,0.8236771679589499,0.9307754007189653,34.028033500191114,-84.56167944994003,175158205_auto
175158205,Common,0.6376087004410071,0.5117599134699616,0.6754319953921599,0.7653300662561844,34.028033500191114,-84.56167944994003,175158205_auto
139514789,HV,0.14111994452389837,0.4350311971741072,0.7490965508306117,0.9206487452883472,29.98582847214609,-90.4785815858396,139514789_non_auto
139514789,LV,0.07886682128253773,0.15056191239712977,0.22856307767556813,0.26401453656192986,29.98582847214609,-90.4785815858396,139514789_non_auto
139514789,Series,0.17094479355630127,0.49990796639368573,0.846722508133548,1.0323891644516896,29.98582847214609,-90.4785815858396,139514789_auto
139514789,Common,0.03683958075607315,0.19263240504279067,0.376557070918128,0.4888714520695211,29.98582847214609,-90.4785815858396,139514789_auto
151081736,HV,0.3586742193612453,0.9234607665856209,1.5562873448413475,1.9037694687547115,38.20489229373817,-81.42055139451074,151081736_non_auto
151081736,LV,0.02743967131077946,0.0699655541769635,0.11823748679706562,0.14477573750939268,38.20489229373817,-81.42055139451074,151081736_non_auto
151081736,Series,0.3781358088209733,0.9902804914700768,1.6723624447078878,2.0470164112163154,38.20489229373817,-81.42055139451074,151081736_auto
151081736,Common,0.3170966198695639,0.8346430359756805,1.409344705648288,1.7249646798935667,38.20489229373817,-81.42055139451074,151081736_auto
139664489,HV,0.004564367260976437,0.0227447764974126,0.04335115226540131,0.055852650217108675,30.74525392025574,-91.3310775071047,139664489_non_auto
139664489,LV,0.032249786191998024,0.06459644615018037,0.10375477241865574,0.12237042262337439,30.74525392025574,-91.3310775071047,139664489_non_auto
139664489,Series,0.011840949282637325,0.025120234167496855,0.04713521420996808,0.06056341685324172,30.74525392025574,-91.3310775071047,139664489_auto
139664489,Common,0.03198647105819558,0.07850343855515514,0.12873880714433122,0.15307075413303953,30.74525392025574,-91.3310775071047,139664489_auto
161680483,HV,0.4719645262735428,5.826192795101532,11.105043457063065,14.442915624346591,40.1597287600407,-75.11771870859964,161680483_non_auto
161680483,LV,0.05062070787376765,0.6194417169331655,1.1800003324740214,1.5338510943228314,40.1597287600407,-75.11771870859964,161680483_non_auto
161680483,Series,0.4648062953529878,5.718420167965798,10.903208165757823,14.187042108779401,40.1597287600407,-75.11771870859964,161680483_auto
161680483,Common,0.3567806924737009,4.396519236144207,8.385064019350716,10.913773426621631,40.1597287600407,-75.11771870859964,161680483_auto
48439509,HV,0.13482205766467217,0.81100647165511,1.4540839548470614,1.81480795883849,26.70959696610745,-80.37673191797529,48439509_non_auto
48439509,LV,0.03587028031907729,0.428925782678782,0.8070528696623008,1.029442794358276,26.70959696610745,-80.37673191797529,48439509_non_auto
48439509,Series,0.1405947865629706,1.2225657681713442,2.212197708525426,2.772105863231599,26.70959696610745,-80.37673191797529,48439509_auto
48439509,Common,0.1257601130559004,0.26340374091459107,0.4475192458640632,0.544306461294548,26.70959696610745,-80.37673191797529,48439509_auto
117922217,HV,2.55365519166809,4.655099131686347,7.67458630508917,9.371599513089459,38.64574990668343,-96.4630711339488,117922217_non_auto
117922217,LV,2.369337831873708,6.743779426730901,11.84117673088613,14.740300933966429,38.64574990668343,-96.4630711339488,117922217_non_auto
117922217,Series,3.61420918919725,7.2563366733081045,12.180639926034385,14.95295210891928,38.64574990668343,-96.4630711339488,117922217_auto
117922217,Common,0.4975292112733718,3.172435273237585,5.965073918590627,7.57275384515378,38.64574990668343,-96.4630711339488,117922217_auto
178018840,HV,0.8652091179385322,1.0101346086224148,1.4919351185489271,1.7183983331379593,34.01532122297981,-84.22398568448934,178018840_non_auto
178018840,LV,0.07386894288738609,0.08347067950137858,0.12177463473760736,0.13944018758737337,34.01532122297981,-84.22398568448934,178018840_non_auto
178018840,Series,0.8564288982557864,0.9913102270654496,1.4296335471349353,1.6257013041949968,34.01532122297981,-84.22398568448934,178018840_auto
178018840,Common,0.7100465313492156,0.8259005895955386,1.188318924390582,1.3493797710292867,34.01532122297981,-84.22398568448934,178018840_auto
62004465,HV,1.4313017549432696,5.78944008826271,10.295926288337638,12.872493218498732,38.56037746267047,-76.68876373412732,62004465_non_auto
62004465,LV,0.13111013139407288,0.5287771589215172,0.9396742161840224,1.1745741217947894,38.56037746267047,-76.68876373412732,62004465_non_auto
62004465,Series,1.5228347728400462,6.181007825766787,11.02153189164199,13.793347056706105,38.56037746267047,-76.68876373412732,62004465_auto
62004465,Common,1.2554221217121402,5.1025122283905215,9.1049693173372,11.397681868544923,38.56037746267047,-76.68876373412732,62004465_auto
178910725,HV,0.4179936841410276,1.1850864259635328,1.906437839568379,2.27030028629666,39.70900627975017,-86.62831574196105,178910725_non_auto
178910725,LV,0.038142888289548475,0.10587128373680245,0.16720460658932113,0.19695496589527736,39.70900627975017,-86.62831574196105,178910725_non_auto
178910725,Series,0.4558435799985735,1.365060746273443,2.2297454872873583,2.6786288641769462,39.70900627975017,-86.62831574196105,178910725_auto
178910725,Common,0.371781141970455,1.1317328608847366,1.8612461514760643,2.2445632241696263,39.70900627975017,-86.62831574196105,178910725_auto
161923393,HV,21.71159087740009,31.391210249872234,47.080683909757134,54.83264247683984,35.21905698235925,-80.33822287727473,161923393_non_auto
161923393,LV,1.708781908609761,2.4769047646265756,3.719335525333668,4.333951429297724,35.21905698235925,-80.33822287727473,161923393_non_auto
161923393,Series,22.699152374455508,32.870662192362545,49.329790584436836,57.4665799584437,35.21905698235925,-80.33822287727473,161923393_auto
161923393,Common,19.01734709518435,27.53383066493941,41.315971284046995,48.12848624268216,35.21905698235925,-80.33822287727473,161923393_auto
45855873,HV,0.28136287372108865,0.9734372581410589,1.8656976711296254,2.392096443773633,38.54051245573823,-77.27944290261306,45855873_non_auto
45855873,LV,0.034517352904379676,0.12431703760068144,0.2373899381659667,0.30365574374100746,38.54051245573823,-77.27944290261306,45855873_non_auto
45855873,Series,0.34850515975303464,1.2148639010821514,2.3325322616776094,2.9919861236288883,38.54051245573823,-77.27944290261306,45855873_auto
45855873,Common,0.28042042586168553,0.9696512044305742,1.8642856902121352,2.393031671375969,38.54051245573823,-77.27944290261306,45855873_auto
103187947,HV,0.015716467854609145,0.1484865487857627,0.30983443347101153,0.4111086562480142,27.03917202053896,-80.50310471167701,103187947_non_auto
103187947,LV,0.0014763563075180339,0.014800992715015254,0.03075334932488352,0.040775894080040474,27.03917202053896,-80.50310471167701,103187947_non_auto
103187947,Series,0.01643662234588416,0.16358548414597157,0.3400621726559939,0.45058960722217856,27.03917202053896,-80.50310471167701,103187947_auto
103187947,Common,0.012986921693077167,0.12900100769370976,0.2682029065733982,0.35531134066488185,27.03917202053896,-80.50310471167701,103187947_auto
80779600,HV,4.914629560583918,28.032989289175422,45.010523865053436,54.20496773839555,37.38104764695824,-77.38715373568401,80779600_non_auto
80779600,LV,0.4370685941019927,2.492296481117592,4.00181431810304,4.819058443225025,37.38104764695824,-77.38715373568401,80779600_non_auto
80779600,Series,5.10116238096141,29.092438233366607,46.7116387843526,56.25166585577806,37.38104764695824,-77.38715373568401,80779600_auto
80779600,Common,4.278213498358379,24.39973638546184,39.17669196312412,47.177944238289314,37.38104764695824,-77.38715373568401,80779600_auto
84974085,HV,0.003991445270706294,0.1706218246240326,0.30692262764229006,0.382889373340442,29.74799431323095,-90.57135218530846,84974085_non_auto
84974085,LV,0.00033952289238790514,0.01432889517662702,0.02577121053776397,0.032147372684883664,29.74799431323095,-90.57135218530846,84974085_non_auto
84974085,Series,0.00401959483653508,0.17031943252966528,0.30618456754599893,0.38191474815000126,29.74799431323095,-90.57135218530846,84974085_auto
84974085,Common,0.0034059620879292847,0.14442226585880816,0.2596072617321119,0.3238135578568156,29.74799431323095,-90.57135218530846,84974085_auto
187625958,HV,0.6304517597615149,0.8367973626211396,1.4197797755058874,1.7479070634434615,32.03505099603871,-93.56923909930048,187625958_non_auto
187625958,LV,0.0459309203762497,0.062370260755278135,0.10591248335587662,0.13042615560036605,32.03505099603871,-93.56923909930048,187625958_non_auto
187625958,Series,0.636902018224198,0.8596118572268747,1.4583861947967245,1.7951787677002473,32.03505099603871,-93.56923909930048,187625958_auto
187625958,Common,0.5267667689276126,0.7100575889341508,1.2044243893094813,1.4824369551987053,32.03505099603871,-93.56923909930048,187625958_auto
165782054,HV,0.15975375499974703,0.6328907002021119,1.1962012865225902,1.5399646438672947,32.58537541973385,-93.99381941223606,165782054_non_auto
165782054,LV,0.015532529468172643,0.06306994152954065,0.11990460979118238,0.1547175835664627,32.58537541973385,-93.99381941223606,165782054_non_auto
165782054,Series,0.16318494371694994,0.6547516396251221,1.2416919443314254,1.6004679854383566,32.58537541973385,-93.99381941223606,165782054_auto
165782054,Common,0.13211989267376353,0.5286117782064896,1.0018827590957897,1.2910328593231424,32.58537541973385,-93.99381941223606,165782054_auto
165928099,HV,0.044653169408818916,0.0999821045993686,0.17448973919866953,0.2141675463917171,30.273092062255667,-92.03347431700752,165928099_non_auto
165928099,LV,0.003502848491359315,0.008226418386145766,0.014445307792603952,0.017788148163216125,30.273092062255667,-92.03347431700752,165928099_non_auto
165928099,Series,0.04856262964697963,0.11315571467155996,0.19866767206846597,0.24463024106729253,30.273092062255667,-92.03347431700752,165928099_auto
165928099,Common,0.03955531987196012,0.09200209751134099,0.16152264656415363,0.19888935148675593,30.273092062255667,-92.03347431700752,165928099_auto
59433504,HV,1.8906725778451452,5.579774003630965,11.749041753790882,15.637966641044814,47.07182622869747,-101.19908251375412,59433504_non_auto
59433504,LV,0.18949559344723524,0.5568050368996575,1.1702681581401526,1.5563009195572732,47.07182622869747,-101.19908251375412,59433504_non_auto
59433504,Series,2.0248655261858013,5.987477120811964,12.588867610662223,16.733928159424032,47.07182622869747,-101.19908251375412,59433504_auto
59433504,Common,1.674637016112784,4.958381966556298,10.425961030371456,13.857550250774535,47.07182622869747,-101.19908251375412,59433504_auto
171556340,HV,0.7275983926507932,6.407063782046092,10.442473093606745,12.59989779445619,34.30493571663417,-82.27111254254727,171556340_non_auto
171556340,LV,0.07082407951833951,0.6192224522186044,1.0075325191072069,1.2149010550700663,34.30493571663417,-82.27111254254727,171556340_non_auto
171556340,Series,0.819855402121873,6.966324777348019,11.340122691696127,13.676117096226063,34.30493571663417,-82.27111254254727,171556340_auto
171556340,Common,0.7105519474807815,6.010673229287117,9.785188756884764,11.801149453716159,34.30493571663417,-82.27111254254727,171556340_auto
334724835,HV,0.0,0.0,0.0,0.0,26.22919182870105,-80.26432691830094,334724835_non_auto
334724835,LV,0.0,0.0,0.0,0.0,26.22919182870105,-80.26432691830094,334724835_non_auto
334724835,Series,0.0,0.0,0.0,0.0,26.22919182870105,-80.26432691830094,334724835_auto
334724835,Common,0.0,0.0,0.0,0.0,26.22919182870105,-80.26432691830094,334724835_auto
40836734,HV,0.6326450034563651,2.2653286327337034,4.023187777115162,4.928114374926199,43.00862864308229,-88.17330554781901,40836734_non_auto
40836734,LV,0.0689369712472938,0.24720085954106302,0.44017182285341844,0.5401955938299365,43.00862864308229,-88.17330554781901,40836734_non_auto
40836734,Series,0.6621116897551496,2.3547841786621193,4.186219540261246,5.131711963959203,43.00862864308229,-88.17330554781901,40836734_auto
40836734,Common,0.5310692594625812,1.8848795675928933,3.3494960308916495,4.104853060844453,43.00862864308229,-88.17330554781901,40836734_auto
9307582,HV,0.5665070537038932,1.7879300771923312,3.403937793773969,4.381260992043081,33.70909736832354,-85.14250701456999,9307582_non_auto
9307582,LV,0.039855992754100185,0.12568366674135495,0.23874447750034503,0.3071202252452321,33.70909736832354,-85.14250701456999,9307582_non_auto
9307582,Series,0.5726737678358117,1.8316610435340452,3.472765175028403,4.46567950861323,33.70909736832354,-85.14250701456999,9307582_auto
9307582,Common,0.46580734419133263,1.4946636813521947,2.8326163038777277,3.642193803394758,33.70909736832354,-85.14250701456999,9307582_auto
170296000,HV,2.3500237588429926,3.39809270336979,5.413412896384218,6.463181256369677,33.09450580427277,-82.98158459569741,170296000_non_auto
