sub_id,name,type,bus1,bus2,W1,W2,latitude,longitude,gic
82004992,T1,GY-D,6451,6452,0.05,0.1,43.93182620629218,-70.20327037247132,{'i_k': -71.55566311375009}
47429571,T2,GY-D,5167,5168,0.05,0.1,28.470988734764298,-81.44088812710847,{'i_k': -1.6303745505928486}
172016584,T3,GY-D,2599,2600,0.05,0.1,40.25416679017616,-74.11846467339706,{'i_k': -50.936450789874065}
1115995434,T4,GY-D,575,576,0.05,0.1,46.08793157099949,-98.90383997943138,{'i_k': 0.0}
97126451,T5,GY-D,7205,7206,0.05,0.1,37.02836144878278,-76.42968634818175,{'i_k': -1.5526069014454944}
164419150,T6,GY-GY,1898,1897,0.04,0.06,33.63052964310055,-87.0556664332525,"{'i_w1': -25.061898721036552, 'i_w2': -21.67659843296409}"
81524462,T7,GY-D,6393,6394,0.05,0.1,36.98661163051016,-76.43038552042745,{'i_k': -3.4028905037916206}
166776121,T8,GY-D,2087,2088,0.05,0.1,30.560548389687327,-81.85030127214779,{'i_k': -0.6068107218854312}
39331421,T9,GY-D,4835,4836,0.05,0.1,34.93703018448539,-92.43852615254023,{'i_k': -97.47475987365203}
175368291,T10,GY-D,2913,2914,0.05,0.1,43.000030338277504,-85.41540713465261,{'i_k': -32.237775754594324}
49615856,T11,GY-D,5281,5282,0.05,0.1,26.44629530715679,-80.088674902768,{'i_k': 0.0}
134832527,T12,GY-D,1065,1066,0.05,0.1,42.18796603565216,-71.73746958685817,{'i_k': -114.22691896956438}
59409863,T13,GY-D,5717,5718,0.05,0.1,38.931667779694536,-77.30377796497675,{'i_k': -46.763718572994875}
166846899,T14,GY-D,2113,2114,0.05,0.1,30.058155537293885,-81.52894621447794,{'i_k': -3.6044890459157517}
82121418,T15,GY-D,6479,6480,0.05,0.1,37.42013807494822,-76.91195250883091,{'i_k': -37.21248955122318}
164658796,T16,GY-GY,1936,1935,0.04,0.06,32.22915971361611,-86.2606169400901,"{'i_w1': -16.749449999020705, 'i_w2': -9.400102698904256}"
694747932,T17,GY-D,6057,6058,0.05,0.1,40.53129029464653,-74.34687598477356,{'i_k': -18.254843182625727}
181134948,T18,GY-D,3233,3234,0.05,0.1,40.58031255054021,-77.59022637390444,{'i_k': -36.96961304814626}
81512682,T19,GY-D,6387,6388,0.05,0.1,37.09138233245193,-76.38873817767885,{'i_k': -4.032943948184462}
104111198,T20,GY-D,209,210,0.05,0.1,38.694983969912805,-77.26074023245151,{'i_k': 0.0}
153209358,T21,GY-D,1477,1478,0.05,0.1,40.77125133864502,-86.8673345025657,{'i_k': -47.982324242834}
140012533,T22,GY-D,1237,1238,0.05,0.1,42.01016342218112,-71.67370194621338,{'i_k': -160.84973097945556}
669594105,T23,GY-D,5959,5960,0.05,0.1,44.14098754380475,-70.18605900924541,{'i_k': -21.550348182582688}
102222589,T24,GY-D,73,74,0.05,0.1,41.16168667900151,-102.99120094264931,{'i_k': -6.62852561920622}
228341144,T25,GY-D,4037,4038,0.05,0.1,38.95018716021653,-77.19947142503617,{'i_k': -0.22714918030494585}
176727205,T26,GY-D,2993,2994,0.05,0.1,41.30344465272964,-81.47421978204326,{'i_k': -19.480652975798144}
170991651,T27,GY-D,2385,2386,0.05,0.1,32.88253020337303,-83.31691687237705,{'i_k': 0.0}
25899010,T28,GY-D,4149,4150,0.05,0.1,27.908376516530883,-82.40878327080327,{'i_k': -1.2196610991262908}
98882909,T29,GY-D,7317,7318,0.05,0.1,28.04365992427536,-80.70674166622064,{'i_k': -0.8261603703903319}
138626912,T30,GY-D,1149,1150,0.05,0.1,32.26160837989299,-90.1641978593603,{'i_k': -0.18028509336305673}
89406749,T31,GY-GY,6766,6765,0.04,0.06,41.52288828705316,-86.3609059417599,"{'i_w1': -154.15680839266363, 'i_w2': -49.99275949052473}"
33127731,T32,GY-D,4413,4414,0.05,0.1,41.63027781646825,-88.09526485572978,{'i_k': -27.37407405008298}
175158205,T33,GY-D,2897,2898,0.05,0.1,34.028033500191114,-84.56167944994003,{'i_k': -3.049055579016936}
45836738,T34,GY-GY,5090,5089,0.04,0.06,38.89491305708543,-77.56822564066364,"{'i_w1': -70.9273128603657, 'i_w2': -179.8877451951929}"
40397417,T35,GY-D,4887,4888,0.05,0.1,42.46922702449067,-87.89552500469144,{'i_k': -8.475810849095529}
139514789,T36,GY-GY,1188,1187,0.04,0.06,29.98582847214609,-90.4785815858396,"{'i_w1': -0.5981178614061594, 'i_w2': -0.11819848188344878}"
151081736,T37,GY-D,1457,1458,0.05,0.1,38.20489229373817,-81.42055139451074,{'i_k': -20.41153163585666}
139664489,T38,GY-GY,1204,1203,0.04,0.06,30.74525392025574,-91.3310775071047,"{'i_w1': -0.9616505841483886, 'i_w2': -0.5625304848070043}"
161680483,T39,GY-D,1769,1770,0.05,0.1,40.1597287600407,-75.11771870859964,{'i_k': -19.48569774389014}
48439509,T40,GY-GY,5200,5199,0.04,0.06,26.70959696610745,-80.37673191797529,"{'i_w1': -4.976220288522396, 'i_w2': -0.6634319310658873}"
166776124,T41,GY-D,2089,2090,0.05,0.1,30.30667338274757,-81.81977212636448,{'i_k': -12.230964763736884}
117922217,T42,Auto,722,721,0.04,0.06,38.64574990668343,-96.4630711339488,"{'i_s': -8.00611901237238, 'i_c': -29.432319137684786}"
178018840,T43,GY-D,3103,3104,0.05,0.1,34.01532122297981,-84.22398568448934,{'i_k': -4.46413178773448}
62004465,T44,GY-GY,5814,5813,0.04,0.06,38.56037746267047,-76.68876373412732,"{'i_w1': -73.38694515028989, 'i_w2': 0.0}"
178910725,T45,GY-D,3147,3148,0.05,0.1,39.70900627975017,-86.62831574196105,{'i_k': -15.661442555829412}
161923393,T46,GY-D,1779,1780,0.05,0.1,35.21905698235925,-80.33822287727473,{'i_k': -108.92311402581403}
45855873,T47,GY-D,5099,5100,0.05,0.1,38.54051245573823,-77.27944290261306,{'i_k': -5.905763523509471}
224133982,T48,GY-D,4019,4020,0.05,0.1,27.717687613999928,-82.40567080224706,{'i_k': -1.3746304387748491}
103187947,T49,GY-D,141,142,0.05,0.1,27.03917202053896,-80.50310471167701,{'i_k': -0.6340054760812109}
80779600,T50,GY-D,6353,6354,0.05,0.1,37.38104764695824,-77.38715373568401,{'i_k': -69.06714587729202}
1099919293,T51,GY-D,543,544,0.05,0.1,40.2090421852718,-74.7017208177376,{'i_k': -1.4729536196130895}
84974085,T52,GY-D,6603,6604,0.05,0.1,29.74799431323095,-90.57135218530846,{'i_k': -0.5419162567822785}
187625958,T53,Auto,3856,3855,0.04,0.06,32.03505099603871,-93.56923909930048,"{'i_s': -1.9136644694311846, 'i_c': -1.9136644675857375}"
165782054,T54,GY-D,2019,2020,0.05,0.1,32.58537541973385,-93.99381941223606,{'i_k': -5.619181759572403}
165928099,T55,GY-D,2041,2042,0.05,0.1,30.273092062255667,-92.03347431700752,{'i_k': -0.13269246246271435}
59433504,T56,GY-D,5723,5724,0.05,0.1,47.07182622869747,-101.19908251375412,{'i_k': -1.7660986785743917}
171556340,T57,GY-D,2489,2490,0.05,0.1,34.30493571663417,-82.27111254254727,{'i_k': -32.65043663285101}
334724835,T58,GY-D,4431,4432,0.05,0.1,26.22919182870105,-80.26432691830094,{'i_k': 0.0}
40836734,T59,Auto,4904,4903,0.04,0.06,43.00862864308229,-88.17330554781901,"{'i_s': -56.423728503622804, 'i_c': -56.42372849257649}"
9307582,T60,GY-D,6921,6922,0.05,0.1,33.70909736832354,-85.14250701456999,{'i_k': -4.955844763608271}
170296000,T61,GY-D,2323,2324,0.05,0.1,33.09450580427277,-82.98158459569741,{'i_k': -7.530365573667141}
177843299,T62,GY-D,3063,3064,0.05,0.1,31.986590500713085,-83.56279781199677,{'i_k': -6.466592290466819}
94793191,T63,GY-D,6975,6976,0.05,0.1,40.48546796209207,-74.53002808852192,{'i_k': -28.965972132945527}
163982860,T64,GY-D,1871,1872,0.05,0.1,37.926391206391415,-100.97189297516168,{'i_k': -12.3976164508288}
186847081,T65,GY-D,3751,3752,0.05,0.1,33.822645025233314,-84.47688370382207,{'i_k': -7.189113482498547}
160712384,T66,GY-D,1755,1756,0.05,0.1,30.791433143756997,-81.55653426375268,{'i_k': -0.7552013164605628}
1056912095,T67,GY-D,343,344,0.05,0.1,34.36400634304506,-85.05103353400544,{'i_k': -8.241856547318479}
162320164,T68,GY-D,1785,1786,0.05,0.1,36.2614751546092,-80.78292777222975,{'i_k': -45.46348056947491}
142493876,T69,GY-D,1293,1294,0.05,0.1,40.9073541118506,-98.26170359990368,{'i_k': -7.361618702171389}
111291077,T70,GY-D,569,570,0.05,0.1,28.00053064544217,-82.73190827580564,{'i_k': -0.3409541456943272}
145014683,T71,GY-D,1341,1342,0.05,0.1,42.01997220240776,-71.3353625535415,{'i_k': -97.36028823855915}
53165292,T72,GY-D,5453,5454,0.05,0.1,34.83920680025696,-85.27994105000458,{'i_k': -4.220626890379695}
139442863,T73,GY-D,1175,1176,0.05,0.1,32.281389393531995,-90.9288072512074,{'i_k': -5.201096958900557}
94810814,T74,GY-D,6983,6984,0.05,0.1,40.803313532161766,-74.29134848725876,{'i_k': -46.855804416421606}
53827919,T75,GY-D,5499,5500,0.05,0.1,39.00549722046238,-76.95716226223867,{'i_k': 39.25579805135838}
120956731,T76,GY-D,779,780,0.05,0.1,35.21977309460885,-81.76709748146504,{'i_k': -18.80891614396873}
50321454,T77,GY-D,5307,5308,0.05,0.1,42.87389765991396,-71.43916565983783,{'i_k': -24.92040858533137}
53776393,T78,GY-GY,5488,5487,0.04,0.06,39.68741342231856,-76.5404630416921,"{'i_w1': -222.50215016899156, 'i_w2': -36.24027106506578}"
183670546,T79,GY-D,3397,3398,0.05,0.1,41.16860538094219,-76.99195218471047,{'i_k': -4.091862059992416}
174710421,T80,GY-D,2837,2838,0.05,0.1,30.62294324974599,-81.60658341898932,{'i_k': -7.146563084664063}
175090744,T81,GY-D,2881,2882,0.05,0.1,43.02402625741591,-83.943310066348,{'i_k': -12.575321330613441}
164880657,T82,GY-D,1963,1964,0.05,0.1,32.21333523921247,-83.16141730026659,{'i_k': -17.729361488202063}
108371964,T83,GY-GY,506,505,0.04,0.06,35.4220327822225,-80.94578209469974,"{'i_w1': -265.3887495043128, 'i_w2': -239.596343445565}"
48665919,T84,GY-D,5209,5210,0.05,0.1,45.034508442228784,-93.0387891694358,{'i_k': -73.30582826330524}
183687878,T85,GY-D,3405,3406,0.05,0.1,40.33127728117365,-76.39730136726062,{'i_k': -6.492469601125315}
66762816,T86,GY-D,5953,5954,0.05,0.1,36.48093074684259,-79.07224788921035,{'i_k': -6.927620351906837}
171523257,T87,GY-D,2459,2460,0.05,0.1,33.58573196995469,-83.90416477240842,{'i_k': -12.18186703565663}
96303284,T88,GY-GY,7160,7159,0.04,0.06,38.5008755916481,-77.70887123472924,"{'i_w1': -35.71541511432194, 'i_w2': 0.0}"
181047003,T89,GY-D,3231,3232,0.05,0.1,41.36507637277501,-78.59869379390557,{'i_k': -1.7241449556041026}
544455105,T90,Auto,5548,5547,0.04,0.06,38.932142867340936,-99.3599250830707,"{'i_s': -0.17929426794867429, 'i_c': -0.17095727732687588}"
103187952,T91,GY-D,143,144,0.05,0.1,26.911387626429477,-80.38506264129313,{'i_k': -0.6007254659328024}
160170760,T92,GY-GY,1698,1697,0.04,0.06,26.67297546260101,-81.76897489972727,"{'i_w1': 0.0, 'i_w2': -2.168178266530463}"
53780495,T93,GY-GY,5490,5489,0.04,0.06,39.185530293727226,-77.03662374026187,"{'i_w1': -199.16304320878862, 'i_w2': -158.13149154600603}"
10390118,T94,GY-GY,192,191,0.04,0.06,40.71856565976722,-81.41634624266106,"{'i_w1': -23.375693519131218, 'i_w2': -13.898615699120487}"
14965555,T95,GY-D,1421,1422,0.05,0.1,41.57072703555783,-91.5357255091152,{'i_k': -173.6369567812568}
184867939,T96,GY-D,3493,3494,0.05,0.1,32.93804748378646,-80.0852537014409,{'i_k': -5.898976746579158}
186258681,T97,GY-D,3639,3640,0.05,0.1,31.676569049941428,-88.69586260481705,{'i_k': -0.5249749913351708}
139893291,T98,GY-D,1233,1234,0.05,0.1,30.390592051232748,-88.5169395499717,{'i_k': -0.6985270971090084}
95789156,T99,GY-D,7093,7094,0.05,0.1,40.794228251180655,-74.69927140158894,{'i_k': -15.851610788958078}
149961196,T100,GY-D,1435,1436,0.05,0.1,37.85280116749489,-76.81263595325602,{'i_k': -4.5128142592337825}
160308056,T101,GY-D,1715,1716,0.05,0.1,32.23189160882172,-82.40653456587604,{'i_k': -19.923352415493103}
87748581,T102,GY-D,6681,6682,0.05,0.1,41.431705894380855,-81.65993301313745,{'i_k': -24.72544181956682}
80884291,T103,GY-D,6359,6360,0.05,0.1,37.50210941208214,-77.53232485733015,{'i_k': -68.56091273834768}
159758306,T104,GY-GY,1640,1639,0.04,0.06,33.55336762440147,-84.50947106931801,"{'i_w1': -83.5231799008798, 'i_w2': -32.2228210091742}"
128236117,T105,GY-D,957,958,0.05,0.1,27.27305364183452,-80.35632519041151,{'i_k': -0.517922096591503}
129697984,T106,GY-D,985,986,0.05,0.1,40.563507275516976,-96.7885997011244,{'i_k': -77.33888839308764}
75610553,T107,GY-D,6219,6220,0.05,0.1,28.68472377994105,-81.28526625267637,{'i_k': -1.5493117824108436}
175158197,T108,GY-D,2893,2894,0.05,0.1,34.179971750789555,-84.81063421843442,{'i_k': -17.17945256752893}
1099345926,T109,GY-D,539,540,0.05,0.1,44.57403846789552,-69.50907579955033,{'i_k': -37.22470173196738}
177931194,T110,GY-D,3077,3078,0.05,0.1,34.0986393245918,-84.26665289226432,{'i_k': -2.4778206888342065}
86579709,T111,GY-D,6651,6652,0.05,0.1,39.60048739406714,-84.09547898016713,{'i_k': -48.291709923316596}
137864809,T112,Auto,1114,1113,0.04,0.06,46.84177222359039,-103.07007418131585,"{'i_s': -4.097632567380738, 'i_c': -7.095195809907937}"
181162731,T113,GY-D,3241,3242,0.05,0.1,40.22454299738085,-76.82125335264145,{'i_k': -3.921854933986028}
117384822,T114,GY-D,701,702,0.05,0.1,41.09098036777514,-76.15437388579655,{'i_k': -0.4501021375857786}
176733289,T115,GY-D,2995,2996,0.05,0.1,42.07404966593615,-89.28666692145038,{'i_k': 0.0}
43929667,T116,GY-D,4991,4992,0.05,0.1,41.39104660186401,-88.27496695412873,{'i_k': -91.0983528123133}
120642556,T117,GY-D,753,754,0.05,0.1,35.174468286880945,-80.8839216883729,{'i_k': -46.939466981369186}
95656880,T118,GY-D,7065,7066,0.05,0.1,40.80033283670492,-75.10856560034615,{'i_k': -46.811442253113796}
1026865565,T119,GY-D,103,104,0.05,0.1,29.216425263849047,-81.11654190731224,{'i_k': -3.00344117505762}
180022425,T120,GY-D,3181,3182,0.05,0.1,40.0963905998617,-82.01842394085226,{'i_k': -45.607020014748805}
86355285,T121,GY-D,6639,6640,0.05,0.1,40.21117834496943,-83.09212431418584,{'i_k': -46.98137865507273}
66762814,T122,GY-D,5951,5952,0.05,0.1,36.04578725514268,-79.01779064279046,{'i_k': 14.859920207707242}
177059091,T123,GY-D,3031,3032,0.05,0.1,39.18491603066559,-89.02876311531253,{'i_k': -22.239008854646215}
94808794,T124,GY-D,6979,6980,0.05,0.1,40.81942686866266,-74.37825562752458,{'i_k': -54.38189218954646}
96639070,T125,GY-D,7175,7176,0.05,0.1,39.2031186798834,-79.27177273917349,{'i_k': -126.91309802920203}
751360172,T126,GY-D,6191,6192,0.05,0.1,38.91245397630051,-82.13015032435203,{'i_k': -39.690060690403456}
160308126,T127,GY-GY,1738,1737,0.04,0.06,31.93446698428312,-82.34758332752018,"{'i_w1': -62.7625610515813, 'i_w2': -0.2885793729975488}"
187611482,T128,GY-D,3845,3846,0.05,0.1,31.055989913328776,-93.25256882360635,{'i_k': -0.2521565631602498}
177059088,T129,GY-D,3027,3028,0.05,0.1,39.22142415015337,-88.75919704997713,{'i_k': 10.425868159566201}
95917056,T130,GY-D,7115,7116,0.05,0.1,40.55276948953423,-74.45230265932405,{'i_k': -16.348985554679157}
132641745,T131,GY-D,1019,1020,0.05,0.1,29.49582977338827,-81.19931682682267,{'i_k': -2.2746281876132817}
103777444,T132,GY-D,185,186,0.05,0.1,38.74584922178669,-85.03480529211822,{'i_k': -5.35688886533194}
95264459,T133,GY-D,7025,7026,0.05,0.1,39.67652479049738,-75.02473449522034,{'i_k': -16.006708255468546}
144460920,T134,GY-D,1323,1324,0.05,0.1,41.88207949129807,-70.65624137899016,{'i_k': -150.19567834111908}
104574515,T135,GY-D,265,266,0.05,0.1,41.16831207408806,-96.19860002392348,{'i_k': -30.508390006626016}
164657612,T136,GY-D,1931,1932,0.05,0.1,38.34786245427771,-94.64119999853123,{'i_k': -56.10935596957322}
1234572843,T137,GY-D,863,864,0.05,0.1,37.49002253706036,-76.86230347173134,{'i_k': -11.017210602258636}
186429834,T138,GY-D,3667,3668,0.05,0.1,34.012624633446784,-85.29328018014748,{'i_k': -5.176576314207352}
65045648,T139,GY-D,5903,5904,0.05,0.1,38.54260042816587,-76.91175173993415,{'i_k': -4.023302342781652}
71392601,T140,GY-D,6117,6118,0.05,0.1,28.554399199862456,-81.44215159998603,{'i_k': -0.44776879691348764}
33839408,T141,GY-D,4489,4490,0.05,0.1,29.922789329138475,-89.98096192990988,{'i_k': -0.09181812458307234}
96277269,T142,GY-GY,7156,7155,0.04,0.06,38.04666119298299,-77.55018171861198,"{'i_w1': -196.04247828591082, 'i_w2': 0.0}"
104356586,T143,GY-D,243,244,0.05,0.1,41.57484697405717,-90.69037462699951,{'i_k': -48.070134243326386}
159455345,T144,GY-D,1597,1598,0.05,0.1,35.59658148388673,-80.96729239591797,{'i_k': -165.6718010810508}
180922134,T145,GY-D,3225,3226,0.05,0.1,39.7278428915426,-79.96041754817603,{'i_k': -5.9524265925602196}
89197919,T146,GY-GY-D,6744,6743,0.2,0.1,37.37425104450267,-79.90047781140275,"{'i_w1': -78.4069351315976, 'i_w2': -3.9484616171001643}"
572216198,T147,Auto,5622,5621,0.04,0.06,37.375523496661664,-79.89323838199351,"{'i_s': -6.139084076885492, 'i_c': -2.0452081580580366}"
171967073,T148,GY-D,2595,2596,0.05,0.1,32.608270028390564,-85.08250272838745,{'i_k': -7.62007388813125}
621633337,T149,GY-D,5821,5822,0.05,0.1,27.3188689751208,-80.37520500546671,{'i_k': -0.06379194193159164}
186690218,T150,GY-D,3717,3718,0.05,0.1,30.117068595697944,-90.89719433798004,{'i_k': -0.24018800345439997}
160308063,T151,GY-GY,1720,1719,0.04,0.06,32.56528550938383,-83.59980134331968,"{'i_w1': 6.585957810376036, 'i_w2': -7.229553175893441}"
82212134,T152,GY-D,6485,6486,0.05,0.1,37.44444115574993,-77.57653142046172,{'i_k': -58.32176123698023}
139516961,T153,GY-D,1189,1190,0.05,0.1,30.005968598758454,-90.46021741523845,{'i_k': -0.14918326180157443}
224445357,T154,GY-D,4023,4024,0.05,0.1,28.081195957472318,-81.9238375579306,{'i_k': 0.3404472114571619}
166899380,T155,GY-D,2123,2124,0.05,0.1,29.629985422431616,-81.5858077201955,{'i_k': -1.0052456537885428}
7270915,T156,GY-D,6155,6156,0.05,0.1,32.91145497523383,-93.44924778995176,{'i_k': -0.03356177120249946}
139673186,T157,GY-D,1207,1208,0.05,0.1,29.914232043728205,-90.35043200624033,{'i_k': -0.3456075197408966}
53827917,T158,GY-D,5497,5498,0.05,0.1,38.96971341337313,-76.99754231881958,{'i_k': 45.06673561248839}
45855559,T159,GY-GY,5098,5097,0.04,0.06,38.78104954853622,-77.39886521061199,"{'i_w1': -123.15398321130924, 'i_w2': -12.301822846621578}"
163762723,T160,GY-D,1849,1850,0.05,0.1,32.097669665584384,-84.21170071384768,{'i_k': -6.3205699332412175}
164215232,T161,GY-D,1883,1884,0.05,0.1,38.924426362600805,-92.5748436961107,{'i_k': -38.67755185918877}
85691274,T162,GY-D,6621,6622,0.05,0.1,30.29682899734353,-81.48682136715158,{'i_k': -2.4807911843204833}
230720738,T163,GY-D,4069,4070,0.05,0.1,28.36897342419805,-80.79490270497799,{'i_k': -1.4133380696757007}
540016876,T164,GY-D,5513,5514,0.05,0.1,39.9521194873108,-74.37786006784867,{'i_k': -18.928638314042058}
103079228,T165,GY-D,133,134,0.05,0.1,29.924935722452677,-82.0841827780565,{'i_k': -11.190628963891362}
28396953,T166,GY-D,4241,4242,0.05,0.1,38.99041909804356,-84.2907667593324,{'i_k': -38.8023204941173}
164880660,T167,GY-D,1965,1966,0.05,0.1,32.416256650532986,-83.0451888503816,{'i_k': -1.6007192346227335}
55673310,T168,GY-D,5581,5582,0.05,0.1,39.3652171736274,-76.42803054250419,{'i_k': -14.662733398948829}
54146513,T169,GY-D,5525,5526,0.05,0.1,39.41583868852266,-76.40119842417751,{'i_k': 3.967363873847895}
109917474,T170,GY-D,537,538,0.05,0.1,36.25405619249365,-94.52764523631492,{'i_k': -11.321296612680381}
7747244,T171,GY-D,6289,6290,0.05,0.1,35.45082298578537,-80.61861750775029,{'i_k': 36.570304234123775}
134796660,T172,GY-D,1061,1062,0.05,0.1,42.568438565873606,-71.53039203678946,{'i_k': -190.8397229299306}
175000637,T173,GY-D,2871,2872,0.05,0.1,33.961424921938,-84.78572620447903,{'i_k': -4.0295944806741}
157842577,T174,GY-D,1565,1566,0.05,0.1,37.64247382261026,-87.50797455911017,{'i_k': -7.200249676384186}
379542204,T175,GY-D,4735,4736,0.05,0.1,27.55721975051408,-82.55192275000579,{'i_k': 0.020896850815018582}
170148552,T176,GY-D,2293,2294,0.05,0.1,42.37134264589343,-94.1164604821947,{'i_k': -48.27957529133579}
107091304,T177,GY-D,455,456,0.05,0.1,34.332037980183514,-89.93512018809983,{'i_k': -0.9035879365286044}
27766872,T178,GY-D,4209,4210,0.05,0.1,34.714451965333346,-82.79184950826661,{'i_k': -16.896193500508286}
107945006,T179,GY-D,489,490,0.05,0.1,38.88576895564578,-77.20981020881521,{'i_k': -31.572587688952428}
135566530,T180,GY-D,1071,1072,0.05,0.1,42.468679494840295,-73.09360783132915,{'i_k': -50.07649501330596}
105035946,T181,GY-D,303,304,0.05,0.1,44.83898462726516,-91.50119017726092,{'i_k': -76.2358896369152}
167147532,T182,GY-D,2145,2146,0.05,0.1,35.71182603071481,-78.83997637819174,{'i_k': -14.291635462306388}
94783939,T183,GY-GY,6970,6969,0.04,0.06,40.81988016009156,-74.33083840602248,"{'i_w1': -187.23052744045623, 'i_w2': -12.094457745898643}"
69962262,T184,GY-D,6063,6064,0.05,0.1,28.276957685052363,-81.5316428116939,{'i_k': -1.412390594151481}
160100195,T185,GY-D,1695,1696,0.05,0.1,33.238642087545244,-81.55808898709968,{'i_k': -22.409704713909257}
45814368,T186,GY-D,5087,5088,0.05,0.1,41.674985234970976,-93.49779809887475,{'i_k': -44.30002328518555}
230720740,T187,GY-D,4073,4074,0.05,0.1,28.368761150090226,-80.7937428001052,{'i_k': -1.3356046385168625}
88887091,T188,GY-D,6721,6722,0.05,0.1,36.445972968104726,-77.65909400646737,{'i_k': -12.207461119852715}
183785852,T189,GY-D,3417,3418,0.05,0.1,40.72867378412276,-76.44153152607818,{'i_k': -1.4061327556507877}
58666669,T190,GY-D,5677,5678,0.05,0.1,34.89023792649906,-82.43761260915964,{'i_k': -52.36475449447229}
1086567538,T191,GY-D,517,518,0.05,0.1,37.94839541887638,-76.71179182048917,{'i_k': -8.182521942277642}
81529768,T192,GY-D,6399,6400,0.05,0.1,43.14174448181418,-71.18480380458303,{'i_k': -137.87651033085024}
47431902,T193,GY-D,5171,5172,0.05,0.1,28.49309216256561,-81.16006927512153,{'i_k': -3.817277486624639}
128076413,T194,GY-D,943,944,0.05,0.1,46.11721294791965,-96.88815304973548,{'i_k': -39.8482140784115}
34771030,T195,GY-D,4571,4572,0.05,0.1,33.790955200564404,-84.27168011853887,{'i_k': -5.336501094061354}
82899127,T196,GY-D,6543,6544,0.05,0.1,38.1185699900228,-78.4153699548235,{'i_k': -1.8419340219607439}
186986192,T197,GY-D,3789,3790,0.05,0.1,34.0793714810553,-89.90893131313479,{'i_k': -1.3969018740971202}
171713858,T198,GY-D,2543,2544,0.05,0.1,34.595819884856375,-84.52891238614527,{'i_k': -7.536100397327345}
168380508,T199,GY-D,2207,2208,0.05,0.1,33.98742801449041,-95.05098723775716,{'i_k': -4.430279892765637}
184966111,T200,GY-D,3499,3500,0.05,0.1,33.054386458467874,-80.07306001967427,{'i_k': -10.179213873269365}
89581370,T201,GY-D,6785,6786,0.05,0.1,39.87220132308109,-75.53910488857959,{'i_k': -20.831678242783056}
81597861,T202,GY-GY,6416,6415,0.04,0.06,37.69752869689968,-77.4846365683259,"{'i_w1': -164.43510074340352, 'i_w2': -140.90209564563082}"
185330726,T203,GY-D,3557,3558,0.05,0.1,32.83031324635347,-80.07028090111358,{'i_k': -11.208223349733569}
107421023,T204,GY-GY,464,463,0.04,0.06,40.15009836338916,-76.71297538543972,"{'i_w1': -129.5883070948554, 'i_w2': 0.0}"
127997263,T205,GY-D,941,942,0.05,0.1,46.09604658108996,-97.63241036397878,{'i_k': 23.45131624190981}
59449723,T206,GY-D,5725,5726,0.05,0.1,40.25321622574925,-80.65059989930903,{'i_k': -37.93504732941976}
176218684,T207,GY-D,2967,2968,0.05,0.1,43.73492585908976,-88.49440633979029,{'i_k': -150.0349693666367}
96130400,T208,GY-D,7147,7148,0.05,0.1,40.16828241402841,-76.7046991787289,{'i_k': 0.19964872086065563}
120676567,T209,GY-D,759,760,0.05,0.1,35.19017232197711,-81.01105937186112,{'i_k': 36.87002947161955}
136060747,T210,GY-D,1075,1076,0.05,0.1,46.452082759593495,-94.0664845770364,{'i_k': -139.71332816419783}
543616525,T211,GY-D,5533,5534,0.05,0.1,43.16762652548147,-70.81780727253003,{'i_k': 0.0}
138212810,T212,Auto,1124,1123,0.04,0.06,39.344702393585344,-81.30867114653319,"{'i_s': -47.271340664012726, 'i_c': -68.84404631811796}"
103259785,T213,GY-D,153,154,0.05,0.1,33.2354434637423,-87.56141633976863,{'i_k': -4.389898020587242}
159758327,T214,GY-D,1655,1656,0.05,0.1,33.95328306544647,-84.30832851825127,{'i_k': -6.905101143335125}
159758323,T215,GY-GY,1652,1651,0.04,0.06,34.12159139030982,-84.92229957852345,"{'i_w1': -72.01763527855363, 'i_w2': 0.9584040418950346}"
16764863,T216,Auto,2170,2169,0.04,0.06,36.9206753441088,-81.68020130046145,"{'i_s': -132.47118657283198, 'i_c': -138.67265126812262}"
187476763,T217,GY-D,3827,3828,0.05,0.1,30.84518286082555,-92.26353042121691,{'i_k': -0.3270162890701716}
167521727,T218,GY-D,2167,2168,0.05,0.1,36.28247314675711,-95.98101141068692,{'i_k': -10.27327924456358}
95575337,T219,GY-D,7047,7048,0.05,0.1,40.11829364155948,-75.00283629161687,{'i_k': -9.214029195712515}
134796664,T220,GY-D,1063,1064,0.05,0.1,42.36030696227731,-71.77590630331116,{'i_k': 50.30920376296744}
160199556,T221,GY-D,1703,1704,0.05,0.1,31.237834052551733,-86.28538660381746,{'i_k': -1.390302456998154}
14542153,T222,GY-D,1355,1356,0.05,0.1,39.0316527074736,-77.14525525011621,{'i_k': -178.76731683733277}
457733392,T223,GY-D,5081,5082,0.05,0.1,38.74377560016804,-77.5026272023477,{'i_k': -9.01230301751527}
177612863,T224,GY-D,3059,3060,0.05,0.1,33.927977142295454,-83.81523472734762,{'i_k': -4.349099271258739}
102660724,T225,GY-GY,102,101,0.04,0.06,27.37206340551844,-80.41599827035488,"{'i_w1': -3.853190748939963, 'i_w2': -4.676558893679558}"
182398210,T226,GY-D,3303,3304,0.05,0.1,31.29388270622953,-85.579545606334,{'i_k': -0.8887716996533438}
